"Time stamp","System power generated | (kW)"
"18115",-0.0162711
"18116",-0.0162711
"18117",-0.0162711
"18118",-0.0162711
"18119",-0.0162711
"18120",-0.0162711
"18121",-0.0162711
"18122",-0.0162711
"18123",-0.0162711
"18124",-0.0162711
"18125",-0.0162711
"18126",-0.0162711
"18127",-0.0162711
"18128",147.324
"18129",207.37
"18130",214.08
"18131",208.295
"18132",201.919
"18133",122.953
"18134",182.955
"18135",60.3303
"18136",4.80448
"18137",-0.0162711
"18138",-0.0162711
"18139",-0.0162711
"18140",-0.0162711
"18141",-0.0162711
"18142",-0.0162711
"18143",-0.0162711
"18144",-0.0162711
"18145",-0.0162711
"18146",-0.0162711
"18147",-0.0162711
"18148",-0.0162711
"18149",-0.0162711
"18150",-0.0162711
"18151",-0.0162711
"18152",129.91
"18153",193.526
"18154",122.923
"18155",126.923
"18156",133.043
"18157",80.3514
"18158",74.7007
"18159",65.5571
"18160",1.18214
"18161",-0.0162711
"18162",-0.0162711
"18163",-0.0162711
"18164",-0.0162711
"18165",-0.0162711
"18166",-0.0162711
"18167",-0.0162711
"18168",-0.0162711
"18169",-0.0162711
"18170",-0.0162711
"18171",-0.0162711
"18172",-0.0162711
"18173",-0.0162711
"18174",-0.0162711
"18175",-0.0162711
"18176",214.375
"18177",183.753
"18178",209.222
"18179",206.716
"18180",98.3475
"18181",171.493
"18182",84.9122
"18183",4.11788
"18184",3.55051
"18185",-0.0162711
"18186",-0.0162711
"18187",-0.0162711
"18188",-0.0162711
"18189",-0.0162711
"18190",-0.0162711
"18191",-0.0162711
"18192",-0.0162711
"18193",-0.0162711
"18194",-0.0162711
"18195",-0.0162711
"18196",-0.0162711
"18197",-0.0162711
"18198",-0.0162711
"18199",-0.0162711
"18200",180.598
"18201",163.742
"18202",166.38
"18203",139.137
"18204",150.426
"18205",144.215
"18206",130.722
"18207",102.503
"18208",25.8734
"18209",-0.0162711
"18210",-0.0162711
"18211",-0.0162711
"18212",-0.0162711
"18213",-0.0162711
"18214",-0.0162711
"18215",-0.0162711
"18216",-0.0162711
"18217",-0.0162711
"18218",-0.0162711
"18219",-0.0162711
"18220",-0.0162711
"18221",-0.0162711
"18222",-0.0162711
"18223",-0.0162711
"18224",162.339
"18225",100.678
"18226",149.4
"18227",138.86
"18228",60.647
"18229",130.809
"18230",141.072
"18231",107.35
"18232",18.2044
"18233",-0.0162711
"18234",-0.0162711
"18235",-0.0162711
"18236",-0.0162711
"18237",-0.0162711
"18238",-0.0162711
"18239",-0.0162711
"18240",-0.0162711
"18241",-0.0162711
"18242",-0.0162711
"18243",-0.0162711
"18244",-0.0162711
"18245",-0.0162711
"18246",-0.0162711
"18247",-0.0162711
"18248",169.567
"18249",199.503
"18250",209.984
"18251",192.957
"18252",201.027
"18253",191.564
"18254",178.066
"18255",153.977
"18256",48.2609
"18257",-0.0162711
"18258",-0.0162711
"18259",-0.0162711
"18260",-0.0162711
"18261",-0.0162711
"18262",-0.0162711
"18263",-0.0162711
"18264",-0.0162711
"18265",-0.0162711
"18266",-0.0162711
"18267",-0.0162711
"18268",-0.0162711
"18269",-0.0162711
"18270",-0.0162711
"18271",-0.0162711
"18272",83.2938
"18273",46.5341
"18274",45.7393
"18275",44.7673
"18276",42.702
"18277",38.6625
"18278",35.3892
"18279",23.195
"18280",8.00737
"18281",-0.0162711
"18282",-0.0162711
"18283",-0.0162711
"18284",-0.0162711
"18285",-0.0162711
"18286",-0.0162711
"18287",-0.0162711
"18288",-0.0162711
"18289",-0.0162711
"18290",-0.0162711
"18291",-0.0162711
"18292",-0.0162711
"18293",-0.0162711
"18294",-0.0162711
"18295",-0.0162711
"18296",101.004
"18297",61.0953
"18298",46.7479
"18299",40.7296
"18300",32.6242
"18301",26.7698
"18302",19.0191
"18303",8.535
"18304",2.18776
"18305",-0.0162711
"18306",-0.0162711
"18307",-0.0162711
"18308",-0.0162711
"18309",-0.0162711
"18310",-0.0162711
"18311",-0.0162711
"18312",-0.0162711
"18313",-0.0162711
"18314",-0.0162711
"18315",-0.0162711
"18316",-0.0162711
"18317",-0.0162711
"18318",-0.0162711
"18319",-0.0162711
"18320",29.7031
"18321",23.932
"18322",29.5885
"18323",33.295
"18324",29.8104
"18325",19.9464
"18326",11.0999
"18327",5.11505
"18328",1.52629
"18329",-0.0162711
"18330",-0.0162711
"18331",-0.0162711
"18332",-0.0162711
"18333",-0.0162711
"18334",-0.0162711
"18335",-0.0162711
"18336",-0.0162711
"18337",-0.0162711
"18338",-0.0162711
"18339",-0.0162711
"18340",-0.0162711
"18341",-0.0162711
"18342",-0.0162711
"18343",-0.0162711
"18344",214.375
"18345",197.372
"18346",185.603
"18347",209.694
"18348",205.445
"18349",146.563
"18350",89.9033
"18351",0.968223
"18352",0.204604
"18353",-0.0162711
"18354",-0.0162711
"18355",-0.0162711
"18356",-0.0162711
"18357",-0.0162711
"18358",-0.0162711
"18359",-0.0162711
"18360",-0.0162711
"18361",-0.0162711
"18362",-0.0162711
"18363",-0.0162711
"18364",-0.0162711
"18365",-0.0162711
"18366",-0.0162711
"18367",-0.0162711
"18368",125.98
"18369",204.352
"18370",211.675
"18371",208.093
"18372",181.395
"18373",196.329
"18374",118.331
"18375",49.7264
"18376",1.18297
"18377",-0.0162711
"18378",-0.0162711
"18379",-0.0162711
"18380",-0.0162711
"18381",-0.0162711
"18382",-0.0162711
"18383",-0.0162711
"18384",-0.0162711
"18385",-0.0162711
"18386",-0.0162711
"18387",-0.0162711
"18388",-0.0162711
"18389",-0.0162711
"18390",-0.0162711
"18391",-0.0162711
"18392",214.375
"18393",175.992
"18394",194.803
"18395",151.461
"18396",14.0168
"18397",5.98331
"18398",60.1097
"18399",16.5651
"18400",0.858757
"18401",-0.0162711
"18402",-0.0162711
"18403",-0.0162711
"18404",-0.0162711
"18405",-0.0162711
"18406",-0.0162711
"18407",-0.0162711
"18408",-0.0162711
"18409",-0.0162711
"18410",-0.0162711
"18411",-0.0162711
"18412",-0.0162711
"18413",-0.0162711
"18414",-0.0162711
"18415",-0.0162711
"18416",145.456
"18417",174.109
"18418",166.156
"18419",184.715
"18420",178.445
"18421",125.369
"18422",118.185
"18423",58.2202
"18424",3.61566
"18425",-0.0162711
"18426",-0.0162711
"18427",-0.0162711
"18428",-0.0162711
"18429",-0.0162711
"18430",-0.0162711
"18431",-0.0162711
"18432",-0.0162711
"18433",-0.0162711
"18434",-0.0162711
"18435",-0.0162711
"18436",-0.0162711
"18437",-0.0162711
"18438",-0.0162711
"18439",-0.0162711
"18440",214.375
"18441",134.608
"18442",128.199
"18443",192.596
"18444",33.8116
"18445",28.823
"18446",20.8688
"18447",56.6282
"18448",6.54618
"18449",-0.0162711
"18450",-0.0162711
"18451",-0.0162711
"18452",-0.0162711
"18453",-0.0162711
"18454",-0.0162711
"18455",-0.0162711
"18456",-0.0162711
"18457",-0.0162711
"18458",-0.0162711
"18459",-0.0162711
"18460",-0.0162711
"18461",-0.0162711
"18462",-0.0162711
"18463",-0.0162711
"18464",214.375
"18465",200.298
"18466",179.556
"18467",205.784
"18468",156.752
"18469",156.487
"18470",121.675
"18471",35.6982
"18472",0.0454668
"18473",-0.0162711
"18474",-0.0162711
"18475",-0.0162711
"18476",-0.0162711
"18477",-0.0162711
"18478",-0.0162711
"18479",-0.0162711
"18480",-0.0162711
"18481",-0.0162711
"18482",-0.0162711
"18483",-0.0162711
"18484",-0.0162711
"18485",-0.0162711
"18486",-0.0162711
"18487",-0.0162711
"18488",214.375
"18489",180.712
"18490",179.121
"18491",161.302
"18492",195.549
"18493",140.586
"18494",49.2276
"18495",27.4325
"18496",4.43024
"18497",-0.0162711
"18498",-0.0162711
"18499",-0.0162711
"18500",-0.0162711
"18501",-0.0162711
"18502",-0.0162711
"18503",-0.0162711
"18504",-0.0162711
"18505",-0.0162711
"18506",-0.0162711
"18507",-0.0162711
"18508",-0.0162711
"18509",-0.0162711
"18510",-0.0162711
"18511",-0.0162711
"18512",126.181
"18513",124.254
"18514",102.134
"18515",115.897
"18516",97.0079
"18517",47.6383
"18518",52.3105
"18519",27.4067
"18520",13.4832
"18521",-0.0162711
"18522",-0.0162711
"18523",-0.0162711
"18524",-0.0162711
"18525",-0.0162711
"18526",-0.0162711
"18527",-0.0162711
"18528",-0.0162711
"18529",-0.0162711
"18530",-0.0162711
"18531",-0.0162711
"18532",-0.0162711
"18533",-0.0162711
"18534",-0.0162711
"18535",-0.0162711
"18536",214.375
"18537",181.047
"18538",201.642
"18539",167.557
"18540",205.847
"18541",146.645
"18542",93.0458
"18543",109.182
"18544",59.8679
"18545",-0.0162711
"18546",-0.0162711
"18547",-0.0162711
"18548",-0.0162711
"18549",-0.0162711
"18550",-0.0162711
"18551",-0.0162711
"18552",-0.0162711
"18553",-0.0162711
"18554",-0.0162711
"18555",-0.0162711
"18556",-0.0162711
"18557",-0.0162711
"18558",-0.0162711
"18559",-0.0162711
"18560",126.02
"18561",211.429
"18562",214.375
"18563",213.706
"18564",207.72
"18565",201.199
"18566",192.048
"18567",174.209
"18568",81.3737
"18569",-0.0162711
"18570",-0.0162711
"18571",-0.0162711
"18572",-0.0162711
"18573",-0.0162711
"18574",-0.0162711
"18575",-0.0162711
"18576",-0.0162711
"18577",-0.0162711
"18578",-0.0162711
"18579",-0.0162711
"18580",-0.0162711
"18581",-0.0162711
"18582",-0.0162711
"18583",-0.0162711
"18584",132.933
"18585",192.027
"18586",214.375
"18587",214.375
"18588",210.782
"18589",203.844
"18590",194.582
"18591",178.088
"18592",140.486
"18593",-0.0162711
"18594",-0.0162711
"18595",-0.0162711
"18596",-0.0162711
"18597",-0.0162711
"18598",-0.0162711
"18599",-0.0162711
"18600",-0.0162711
"18601",-0.0162711
"18602",-0.0162711
"18603",-0.0162711
"18604",-0.0162711
"18605",-0.0162711
"18606",-0.0162711
"18607",-0.0162711
"18608",124.519
"18609",184.467
"18610",190.311
"18611",177.279
"18612",146.597
"18613",117.763
"18614",121.437
"18615",83.5476
"18616",129.836
"18617",-0.0162711
"18618",-0.0162711
"18619",-0.0162711
"18620",-0.0162711
"18621",-0.0162711
"18622",-0.0162711
"18623",-0.0162711
"18624",-0.0162711
"18625",-0.0162711
"18626",-0.0162711
"18627",-0.0162711
"18628",-0.0162711
"18629",-0.0162711
"18630",-0.0162711
"18631",-0.0162711
"18632",122.202
"18633",203.257
"18634",209.097
"18635",205.688
"18636",201.068
"18637",194.499
"18638",186.663
"18639",171.431
"18640",136.075
"18641",-0.0162711
"18642",-0.0162711
"18643",-0.0162711
"18644",-0.0162711
"18645",-0.0162711
"18646",-0.0162711
"18647",-0.0162711
"18648",-0.0162711
"18649",-0.0162711
"18650",-0.0162711
"18651",-0.0162711
"18652",-0.0162711
"18653",-0.0162711
"18654",-0.0162711
"18655",-0.0162711
"18656",126.167
"18657",205.254
"18658",160.084
"18659",160.821
"18660",158.125
"18661",106.906
"18662",57.9536
"18663",40.0982
"18664",123.852
"18665",-0.0162711
"18666",-0.0162711
"18667",-0.0162711
"18668",-0.0162711
"18669",-0.0162711
"18670",-0.0162711
"18671",-0.0162711
"18672",-0.0162711
"18673",-0.0162711
"18674",-0.0162711
"18675",-0.0162711
"18676",-0.0162711
"18677",-0.0162711
"18678",-0.0162711
"18679",-0.0162711
"18680",214.375
"18681",182.797
"18682",103.608
"18683",135.867
"18684",154.066
"18685",148.69
"18686",119.421
"18687",66.2241
"18688",3.04068
"18689",-0.0162711
"18690",-0.0162711
"18691",-0.0162711
"18692",-0.0162711
"18693",-0.0162711
"18694",-0.0162711
"18695",-0.0162711
"18696",-0.0162711
"18697",-0.0162711
"18698",-0.0162711
"18699",-0.0162711
"18700",-0.0162711
"18701",-0.0162711
"18702",-0.0162711
"18703",-0.0162711
"18704",14.5447
"18705",51.8662
"18706",132.557
"18707",129.832
"18708",137.812
"18709",107.489
"18710",129.191
"18711",103.193
"18712",14.6282
"18713",-0.0162711
"18714",-0.0162711
"18715",-0.0162711
"18716",-0.0162711
"18717",-0.0162711
"18718",-0.0162711
"18719",-0.0162711
"18720",-0.0162711
"18721",-0.0162711
"18722",-0.0162711
"18723",-0.0162711
"18724",-0.0162711
"18725",-0.0162711
"18726",-0.0162711
"18727",-0.0162711
"18728",214.375
"18729",199.121
"18730",174.235
"18731",155.845
"18732",117.652
"18733",33.3857
"18734",39.1901
"18735",24.868
"18736",0.206367
"18737",-0.0162711
"18738",-0.0162711
"18739",-0.0162711
"18740",-0.0162711
"18741",-0.0162711
"18742",-0.0162711
"18743",-0.0162711
"18744",-0.0162711
"18745",-0.0162711
"18746",-0.0162711
"18747",-0.0162711
"18748",-0.0162711
"18749",-0.0162711
"18750",-0.0162711
"18751",-0.0162711
"18752",174.262
"18753",213.463
"18754",193.783
"18755",192.67
"18756",155.18
"18757",143.777
"18758",119.505
"18759",171.624
"18760",129.144
"18761",-0.0162711
"18762",-0.0162711
"18763",-0.0162711
"18764",-0.0162711
"18765",-0.0162711
"18766",-0.0162711
"18767",-0.0162711
"18768",-0.0162711
"18769",-0.0162711
"18770",-0.0162711
"18771",-0.0162711
"18772",-0.0162711
"18773",-0.0162711
"18774",-0.0162711
"18775",-0.0162711
"18776",128.34
"18777",209.675
"18778",214.375
"18779",151.308
"18780",205.731
"18781",143.741
"18782",186.349
"18783",170.026
"18784",9.81418
"18785",-0.0162711
"18786",-0.0162711
"18787",-0.0162711
"18788",-0.0162711
"18789",-0.0162711
"18790",-0.0162711
"18791",-0.0162711
"18792",-0.0162711
"18793",-0.0162711
"18794",-0.0162711
"18795",-0.0162711
"18796",-0.0162711
"18797",-0.0162711
"18798",-0.0162711
"18799",-0.0162711
"18800",155.325
"18801",179.796
"18802",177.59
"18803",138.326
"18804",140.063
"18805",60.6565
"18806",78.2128
"18807",10.7395
"18808",1.18372
"18809",-0.0162711
"18810",-0.0162711
"18811",-0.0162711
"18812",-0.0162711
"18813",-0.0162711
"18814",-0.0162711
"18815",-0.0162711
"18816",-0.0162711
"18817",-0.0162711
"18818",-0.0162711
"18819",-0.0162711
"18820",-0.0162711
"18821",-0.0162711
"18822",-0.0162711
"18823",-0.0162711
"18824",214.375
"18825",168.358
"18826",163.692
"18827",187.399
"18828",204.945
"18829",198.452
"18830",124.005
"18831",170.376
"18832",0.045092
"18833",-0.0162711
"18834",-0.0162711
"18835",-0.0162711
"18836",-0.0162711
"18837",-0.0162711
"18838",-0.0162711
"18839",-0.0162711
"18840",-0.0162711
"18841",-0.0162711
"18842",-0.0162711
"18843",-0.0162711
"18844",-0.0162711
"18845",-0.0162711
"18846",-0.0162711
"18847",-0.0162711
"18848",120.91
"18849",182.021
"18850",187.577
"18851",206.982
"18852",201.738
"18853",79.2145
"18854",72.2376
"18855",16.7835
"18856",0.199697
"18857",-0.0162711
"18858",-0.0162711
"18859",-0.0162711
"18860",-0.0162711
"18861",-0.0162711
"18862",-0.0162711
"18863",-0.0162711
"18864",-0.0162711
"18865",-0.0162711
"18866",-0.0162711
"18867",-0.0162711
"18868",-0.0162711
"18869",-0.0162711
"18870",-0.0162711
"18871",-0.0162711
"18872",157.383
"18873",186.613
"18874",174.687
"18875",183.641
"18876",61.6522
"18877",148.369
"18878",34.4531
"18879",1.13552
"18880",6.35464
"18881",-0.0162711
"18882",-0.0162711
"18883",-0.0162711
"18884",-0.0162711
"18885",-0.0162711
"18886",-0.0162711
"18887",-0.0162711
"18888",-0.0162711
"18889",-0.0162711
"18890",-0.0162711
"18891",-0.0162711
"18892",-0.0162711
"18893",-0.0162711
"18894",-0.0162711
"18895",-0.0162711
"18896",123.701
"18897",206.076
"18898",191.137
"18899",174.21
"18900",27.44
"18901",36.4918
"18902",116.985
"18903",1.13531
"18904",0.513606
"18905",-0.0162711
"18906",-0.0162711
"18907",-0.0162711
"18908",-0.0162711
"18909",-0.0162711
"18910",-0.0162711
"18911",-0.0162711
"18912",-0.0162711
"18913",-0.0162711
"18914",-0.0162711
"18915",-0.0162711
"18916",-0.0162711
"18917",-0.0162711
"18918",-0.0162711
"18919",-0.0162711
"18920",117.984
"18921",179.884
"18922",190.269
"18923",121.851
"18924",122.513
"18925",98.5417
"18926",137.621
"18927",93.6163
"18928",4.23939
"18929",-0.0162711
"18930",-0.0162711
"18931",-0.0162711
"18932",-0.0162711
"18933",-0.0162711
"18934",-0.0162711
"18935",-0.0162711
"18936",-0.0162711
"18937",-0.0162711
"18938",-0.0162711
"18939",-0.0162711
"18940",-0.0162711
"18941",-0.0162711
"18942",-0.0162711
"18943",-0.0162711
"18944",115.407
"18945",200.599
"18946",207.173
"18947",204.156
"18948",200.182
"18949",191.3
"18950",64.5
"18951",124.113
"18952",12.5357
"18953",-0.0162711
"18954",-0.0162711
"18955",-0.0162711
"18956",-0.0162711
"18957",-0.0162711
"18958",-0.0162711
"18959",-0.0162711
"18960",-0.0162711
"18961",-0.0162711
"18962",-0.0162711
"18963",-0.0162711
"18964",-0.0162711
"18965",-0.0162711
"18966",-0.0162711
"18967",-0.0162711
"18968",189.505
"18969",165.526
"18970",142.424
"18971",155.101
"18972",159.977
"18973",157.697
"18974",100.553
"18975",45.7579
"18976",5.83865
"18977",-0.0162711
"18978",-0.0162711
"18979",-0.0162711
"18980",-0.0162711
"18981",-0.0162711
"18982",-0.0162711
"18983",-0.0162711
"18984",-0.0162711
"18985",-0.0162711
"18986",-0.0162711
"18987",-0.0162711
"18988",-0.0162711
"18989",-0.0162711
"18990",-0.0162711
"18991",-0.0162711
"18992",214.375
"18993",194.899
"18994",178.301
"18995",213.176
"18996",148.983
"18997",195.347
"18998",182.083
"18999",141.533
"19000",18.9439
"19001",-0.0162711
"19002",-0.0162711
"19003",-0.0162711
"19004",-0.0162711
"19005",-0.0162711
"19006",-0.0162711
"19007",-0.0162711
"19008",-0.0162711
"19009",-0.0162711
"19010",-0.0162711
"19011",-0.0162711
"19012",-0.0162711
"19013",-0.0162711
"19014",-0.0162711
"19015",-0.0162711
"19016",111.722
"19017",129.937
"19018",150.201
"19019",210.09
"19020",177.283
"19021",135.914
"19022",106.271
"19023",70.8282
"19024",113.483
"19025",-0.0162711
"19026",-0.0162711
"19027",-0.0162711
"19028",-0.0162711
"19029",-0.0162711
"19030",-0.0162711
"19031",-0.0162711
"19032",-0.0162711
"19033",-0.0162711
"19034",-0.0162711
"19035",-0.0162711
"19036",-0.0162711
"19037",-0.0162711
"19038",-0.0162711
"19039",-0.0162711
"19040",214.375
"19041",106.749
"19042",186.088
"19043",168.896
"19044",163.041
"19045",113.307
"19046",100.128
"19047",77.7256
"19048",21.7602
"19049",-0.0162711
"19050",-0.0162711
"19051",-0.0162711
"19052",-0.0162711
"19053",-0.0162711
"19054",-0.0162711
"19055",-0.0162711
"19056",-0.0162711
"19057",-0.0162711
"19058",-0.0162711
"19059",-0.0162711
"19060",-0.0162711
"19061",-0.0162711
"19062",-0.0162711
"19063",-0.0162711
"19064",130.415
"19065",205.557
"19066",180.145
"19067",193.245
"19068",162.466
"19069",26.942
"19070",19.5928
"19071",1.69009
"19072",16.1923
"19073",-0.0162711
"19074",-0.0162711
"19075",-0.0162711
"19076",-0.0162711
"19077",-0.0162711
"19078",-0.0162711
"19079",-0.0162711
"19080",-0.0162711
"19081",-0.0162711
"19082",-0.0162711
"19083",-0.0162711
"19084",-0.0162711
"19085",-0.0162711
"19086",-0.0162711
"19087",-0.0162711
"19088",214.375
"19089",181.934
"19090",186.567
"19091",184.864
"19092",196.598
"19093",149.527
"19094",20.3972
"19095",81.6913
"19096",8.1112
"19097",-0.0162711
"19098",-0.0162711
"19099",-0.0162711
"19100",-0.0162711
"19101",-0.0162711
"19102",-0.0162711
"19103",-0.0162711
"19104",-0.0162711
"19105",-0.0162711
"19106",-0.0162711
"19107",-0.0162711
"19108",-0.0162711
"19109",-0.0162711
"19110",-0.0162711
"19111",-0.0162711
"19112",172.396
"19113",188.087
"19114",171.784
"19115",179.794
"19116",173.334
"19117",124.685
"19118",47.741
"19119",101.131
"19120",27.4035
"19121",-0.0162711
"19122",-0.0162711
"19123",-0.0162711
"19124",-0.0162711
"19125",-0.0162711
"19126",-0.0162711
"19127",-0.0162711
"19128",-0.0162711
"19129",-0.0162711
"19130",-0.0162711
"19131",-0.0162711
"19132",-0.0162711
"19133",-0.0162711
"19134",-0.0162711
"19135",-0.0162711
"19136",214.375
"19137",171.279
"19138",180.237
"19139",156.566
"19140",176.981
"19141",192.5
"19142",75.0364
"19143",9.48436
"19144",0.352546
"19145",-0.0162711
"19146",-0.0162711
"19147",-0.0162711
"19148",-0.0162711
"19149",-0.0162711
"19150",-0.0162711
"19151",-0.0162711
"19152",-0.0162711
"19153",-0.0162711
"19154",-0.0162711
"19155",-0.0162711
"19156",-0.0162711
"19157",-0.0162711
"19158",-0.0162711
"19159",-0.0162711
"19160",125.541
"19161",202.845
"19162",180.904
"19163",166.938
"19164",199.718
"19165",135.114
"19166",3.13208
"19167",15.6639
"19168",0.505447
"19169",-0.0162711
"19170",-0.0162711
"19171",-0.0162711
"19172",-0.0162711
"19173",-0.0162711
"19174",-0.0162711
"19175",-0.0162711
"19176",-0.0162711
"19177",-0.0162711
"19178",-0.0162711
"19179",-0.0162711
"19180",-0.0162711
"19181",-0.0162711
"19182",-0.0162711
"19183",-0.0162711
"19184",214.375
"19185",173.598
"19186",179.225
"19187",161.361
"19188",172.64
"19189",192.193
"19190",163.676
"19191",11.2972
"19192",0.0350784
"19193",-0.0162711
"19194",-0.0162711
"19195",-0.0162711
"19196",-0.0162711
"19197",-0.0162711
"19198",-0.0162711
"19199",-0.0162711
"19200",-0.0162711
"19201",-0.0162711
"19202",-0.0162711
"19203",-0.0162711
"19204",-0.0162711
"19205",-0.0162711
"19206",-0.0162711
"19207",-0.0162711
"19208",117.032
"19209",194.27
"19210",146.043
"19211",144.83
"19212",154.015
"19213",132.872
"19214",36.2985
"19215",0.943654
"19216",6.62917
"19217",-0.0162711
"19218",-0.0162711
"19219",-0.0162711
"19220",-0.0162711
"19221",-0.0162711
"19222",-0.0162711
"19223",-0.0162711
"19224",-0.0162711
"19225",-0.0162711
"19226",-0.0162711
"19227",-0.0162711
"19228",-0.0162711
"19229",-0.0162711
"19230",-0.0162711
"19231",-0.0162711
"19232",214.375
"19233",132.708
"19234",133.22
"19235",127.808
"19236",129.549
"19237",114.483
"19238",109.708
"19239",18.4311
"19240",3.49353
"19241",-0.0162711
"19242",-0.0162711
"19243",-0.0162711
"19244",-0.0162711
"19245",-0.0162711
"19246",-0.0162711
"19247",-0.0162711
"19248",-0.0162711
"19249",-0.0162711
"19250",-0.0162711
"19251",-0.0162711
"19252",-0.0162711
"19253",-0.0162711
"19254",-0.0162711
"19255",-0.0162711
"19256",115.142
"19257",204.37
"19258",211.195
"19259",208.485
"19260",203.264
"19261",192.165
"19262",179.616
"19263",156.952
"19264",99.6015
"19265",-0.0162711
"19266",-0.0162711
"19267",-0.0162711
"19268",-0.0162711
"19269",-0.0162711
"19270",-0.0162711
"19271",-0.0162711
"19272",-0.0162711
"19273",-0.0162711
"19274",-0.0162711
"19275",-0.0162711
"19276",-0.0162711
"19277",-0.0162711
"19278",-0.0162711
"19279",-0.0162711
"19280",129.253
"19281",203.963
"19282",212.768
"19283",207.266
"19284",201.146
"19285",139.845
"19286",72.0111
"19287",8.73927
"19288",1.49293
"19289",-0.0162711
"19290",-0.0162711
"19291",-0.0162711
"19292",-0.0162711
"19293",-0.0162711
"19294",-0.0162711
"19295",-0.0162711
"19296",-0.0162711
"19297",-0.0162711
"19298",-0.0162711
"19299",-0.0162711
"19300",-0.0162711
"19301",-0.0162711
"19302",-0.0162711
"19303",-0.0162711
"19304",214.375
"19305",130.583
"19306",186.223
"19307",171.97
"19308",171.14
"19309",80.5444
"19310",89.003
"19311",22.9274
"19312",0.350371
"19313",-0.0162711
"19314",-0.0162711
"19315",-0.0162711
"19316",-0.0162711
"19317",-0.0162711
"19318",-0.0162711
"19319",-0.0162711
"19320",-0.0162711
"19321",-0.0162711
"19322",-0.0162711
"19323",-0.0162711
"19324",-0.0162711
"19325",-0.0162711
"19326",-0.0162711
"19327",-0.0162711
"19328",214.375
"19329",172.704
"19330",73.7687
"19331",81.871
"19332",132.891
"19333",52.6241
"19334",14.9513
"19335",30.9508
"19336",1.15804
"19337",-0.0162711
"19338",-0.0162711
"19339",-0.0162711
"19340",-0.0162711
"19341",-0.0162711
"19342",-0.0162711
"19343",-0.0162711
"19344",-0.0162711
"19345",-0.0162711
"19346",-0.0162711
"19347",-0.0162711
"19348",-0.0162711
"19349",-0.0162711
"19350",-0.0162711
"19351",-0.0162711
"19352",109.829
"19353",185.576
"19354",137.287
"19355",147.199
"19356",143.421
"19357",139.261
"19358",182.203
"19359",157.633
"19360",98.3461
"19361",-0.0162711
"19362",-0.0162711
"19363",-0.0162711
"19364",-0.0162711
"19365",-0.0162711
"19366",-0.0162711
"19367",-0.0162711
"19368",-0.0162711
"19369",-0.0162711
"19370",-0.0162711
"19371",-0.0162711
"19372",-0.0162711
"19373",-0.0162711
"19374",-0.0162711
"19375",-0.0162711
"19376",210.483
"19377",183.407
"19378",195.336
"19379",179.055
"19380",154.623
"19381",100.266
"19382",56.8609
"19383",23.2811
"19384",0.0414345
"19385",-0.0162711
"19386",-0.0162711
"19387",-0.0162711
"19388",-0.0162711
"19389",-0.0162711
"19390",-0.0162711
"19391",-0.0162711
"19392",-0.0162711
"19393",-0.0162711
"19394",-0.0162711
"19395",-0.0162711
"19396",-0.0162711
"19397",-0.0162711
"19398",-0.0162711
"19399",-0.0162711
"19400",166.359
"19401",195.035
"19402",179.845
"19403",168.434
"19404",146.758
"19405",159.537
"19406",131.873
"19407",166.578
"19408",11.5372
"19409",-0.0162711
"19410",-0.0162711
"19411",-0.0162711
"19412",-0.0162711
"19413",-0.0162711
"19414",-0.0162711
"19415",-0.0162711
"19416",-0.0162711
"19417",-0.0162711
"19418",-0.0162711
"19419",-0.0162711
"19420",-0.0162711
"19421",-0.0162711
"19422",-0.0162711
"19423",-0.0162711
"19424",154.462
"19425",206.847
"19426",182.312
"19427",160.032
"19428",112.197
"19429",137.758
"19430",124.687
"19431",89.7793
"19432",12.8348
"19433",-0.0162711
"19434",-0.0162711
"19435",-0.0162711
"19436",-0.0162711
"19437",-0.0162711
"19438",-0.0162711
"19439",-0.0162711
"19440",-0.0162711
"19441",-0.0162711
"19442",-0.0162711
"19443",-0.0162711
"19444",-0.0162711
"19445",-0.0162711
"19446",-0.0162711
"19447",-0.0162711
"19448",127.15
"19449",186.041
"19450",178.488
"19451",154.795
"19452",155.653
"19453",190.666
"19454",66.4966
"19455",35.0245
"19456",4.49969
"19457",-0.0162711
"19458",-0.0162711
"19459",-0.0162711
"19460",-0.0162711
"19461",-0.0162711
"19462",-0.0162711
"19463",-0.0162711
"19464",-0.0162711
"19465",-0.0162711
"19466",-0.0162711
"19467",-0.0162711
"19468",-0.0162711
"19469",-0.0162711
"19470",-0.0162711
"19471",-0.0162711
"19472",166.176
"19473",185.602
"19474",175.984
"19475",167.726
"19476",173.204
"19477",131.674
"19478",181.236
"19479",134.899
"19480",1.63555
"19481",-0.0162711
"19482",-0.0162711
"19483",-0.0162711
"19484",-0.0162711
"19485",-0.0162711
"19486",-0.0162711
"19487",-0.0162711
"19488",-0.0162711
"19489",-0.0162711
"19490",-0.0162711
"19491",-0.0162711
"19492",-0.0162711
"19493",-0.0162711
"19494",-0.0162711
"19495",-0.0162711
"19496",157.905
"19497",209.538
"19498",213.908
"19499",208.812
"19500",202.985
"19501",193.747
"19502",131.866
"19503",123.349
"19504",9.89391
"19505",-0.0162711
"19506",-0.0162711
"19507",-0.0162711
"19508",-0.0162711
"19509",-0.0162711
"19510",-0.0162711
"19511",-0.0162711
"19512",-0.0162711
"19513",-0.0162711
"19514",-0.0162711
