"Time stamp","System power generated | (kW)"
"39723",-0.0162711
"39724",-0.0162711
"39725",-0.0162711
"39726",-0.0162711
"39727",-0.0162711
"39728",41.7554
"39729",104.312
"39730",145.918
"39731",172.266
"39732",186.245
"39733",187.487
"39734",174.158
"39735",139.86
"39736",64.1319
"39737",-0.0162711
"39738",-0.0162711
"39739",-0.0162711
"39740",-0.0162711
"39741",-0.0162711
"39742",-0.0162711
"39743",-0.0162711
"39744",-0.0162711
"39745",-0.0162711
"39746",-0.0162711
"39747",-0.0162711
"39748",-0.0162711
"39749",-0.0162711
"39750",-0.0162711
"39751",-0.0162711
"39752",42.088
"39753",105.17
"39754",147.69
"39755",173.555
"39756",187.12
"39757",187.1
"39758",173.168
"39759",138.202
"39760",61.8654
"39761",-0.0162711
"39762",-0.0162711
"39763",-0.0162711
"39764",-0.0162711
"39765",-0.0162711
"39766",-0.0162711
"39767",-0.0162711
"39768",-0.0162711
"39769",-0.0162711
"39770",-0.0162711
"39771",-0.0162711
"39772",-0.0162711
"39773",-0.0162711
"39774",-0.0162711
"39775",-0.0162711
"39776",41.5453
"39777",103.971
"39778",144.728
"39779",168.771
"39780",180.799
"39781",178.718
"39782",164.292
"39783",129.392
"39784",53.0341
"39785",-0.0162711
"39786",-0.0162711
"39787",-0.0162711
"39788",-0.0162711
"39789",-0.0162711
"39790",-0.0162711
"39791",-0.0162711
"39792",-0.0162711
"39793",-0.0162711
"39794",-0.0162711
"39795",-0.0162711
"39796",-0.0162711
"39797",-0.0162711
"39798",-0.0162711
"39799",-0.0162711
"39800",42.876
"39801",105.206
"39802",145.858
"39803",170.004
"39804",182.702
"39805",180.695
"39806",165.078
"39807",127.257
"39808",48.8932
"39809",-0.0162711
"39810",-0.0162711
"39811",-0.0162711
"39812",-0.0162711
"39813",-0.0162711
"39814",-0.0162711
"39815",-0.0162711
"39816",-0.0162711
"39817",-0.0162711
"39818",-0.0162711
"39819",-0.0162711
"39820",-0.0162711
"39821",-0.0162711
"39822",-0.0162711
"39823",-0.0162711
"39824",42.3082
"39825",104.55
"39826",144.31
"39827",167.322
"39828",178.144
"39829",174.232
"39830",159.493
"39831",125.606
"39832",53.0744
"39833",-0.0162711
"39834",-0.0162711
"39835",-0.0162711
"39836",-0.0162711
"39837",-0.0162711
"39838",-0.0162711
"39839",-0.0162711
"39840",-0.0162711
"39841",-0.0162711
"39842",-0.0162711
"39843",-0.0162711
"39844",-0.0162711
"39845",-0.0162711
"39846",-0.0162711
"39847",-0.0162711
"39848",42.3843
"39849",102.064
"39850",141.692
"39851",167.01
"39852",179.401
"39853",179.388
"39854",164.958
"39855",129.46
"39856",55.029
"39857",-0.0162711
"39858",-0.0162711
"39859",-0.0162711
"39860",-0.0162711
"39861",-0.0162711
"39862",-0.0162711
"39863",-0.0162711
"39864",-0.0162711
"39865",-0.0162711
"39866",-0.0162711
"39867",-0.0162711
"39868",-0.0162711
"39869",-0.0162711
"39870",-0.0162711
"39871",-0.0162711
"39872",42.8265
"39873",104.757
"39874",145.674
"39875",171.237
"39876",185.972
"39877",186.452
"39878",172.401
"39879",138.337
"39880",64.4813
"39881",-0.0162711
"39882",-0.0162711
"39883",-0.0162711
"39884",-0.0162711
"39885",-0.0162711
"39886",-0.0162711
"39887",-0.0162711
"39888",-0.0162711
"39889",-0.0162711
"39890",-0.0162711
"39891",-0.0162711
"39892",-0.0162711
"39893",-0.0162711
"39894",-0.0162711
"39895",-0.0162711
"39896",42.8325
"39897",106.755
"39898",148.913
"39899",174.723
"39900",188.736
"39901",189.691
"39902",176.684
"39903",142.223
"39904",66.151
"39905",-0.0162711
"39906",-0.0162711
"39907",-0.0162711
"39908",-0.0162711
"39909",-0.0162711
"39910",-0.0162711
"39911",-0.0162711
"39912",-0.0162711
"39913",-0.0162711
"39914",-0.0162711
"39915",-0.0162711
"39916",-0.0162711
"39917",-0.0162711
"39918",-0.0162711
"39919",-0.0162711
"39920",41.3575
"39921",103.074
"39922",143.755
"39923",169.744
"39924",183.986
"39925",184.568
"39926",172.686
"39927",139.787
"39928",66.7965
"39929",-0.0162711
"39930",-0.0162711
"39931",-0.0162711
"39932",-0.0162711
"39933",-0.0162711
"39934",-0.0162711
"39935",-0.0162711
"39936",-0.0162711
"39937",-0.0162711
"39938",-0.0162711
"39939",-0.0162711
"39940",-0.0162711
"39941",-0.0162711
"39942",-0.0162711
"39943",-0.0162711
"39944",41.8654
"39945",103.502
"39946",144.173
"39947",169.912
"39948",184.321
"39949",187.401
"39950",175.493
"39951",144.238
"39952",72.28
"39953",-0.0162711
"39954",-0.0162711
"39955",-0.0162711
"39956",-0.0162711
"39957",-0.0162711
"39958",-0.0162711
"39959",-0.0162711
"39960",-0.0162711
"39961",-0.0162711
"39962",-0.0162711
"39963",-0.0162711
"39964",-0.0162711
"39965",-0.0162711
"39966",-0.0162711
"39967",-0.0162711
"39968",42.3605
"39969",105.238
"39970",146.976
"39971",174.117
"39972",189.803
"39973",191.386
"39974",179.116
"39975",147.527
"39976",76.5984
"39977",-0.0162711
"39978",-0.0162711
"39979",-0.0162711
"39980",-0.0162711
"39981",-0.0162711
"39982",-0.0162711
"39983",-0.0162711
"39984",-0.0162711
"39985",-0.0162711
"39986",-0.0162711
"39987",-0.0162711
"39988",-0.0162711
"39989",-0.0162711
"39990",-0.0162711
"39991",-0.0162711
"39992",43.1083
"39993",107.193
"39994",148.666
"39995",174.948
"39996",189.582
"39997",191.767
"39998",178.781
"39999",145.197
"40000",72.4294
"40001",-0.0162711
"40002",-0.0162711
"40003",-0.0162711
"40004",-0.0162711
"40005",-0.0162711
"40006",-0.0162711
"40007",-0.0162711
"40008",-0.0162711
"40009",-0.0162711
"40010",-0.0162711
"40011",-0.0162711
"40012",-0.0162711
"40013",-0.0162711
"40014",-0.0162711
"40015",-0.0162711
"40016",41.9937
"40017",106.263
"40018",149.223
"40019",175.923
"40020",190.544
"40021",190.965
"40022",177.289
"40023",143.854
"40024",69.8294
"40025",-0.0162711
"40026",-0.0162711
"40027",-0.0162711
"40028",-0.0162711
"40029",-0.0162711
"40030",-0.0162711
"40031",-0.0162711
"40032",-0.0162711
"40033",-0.0162711
"40034",-0.0162711
"40035",-0.0162711
"40036",-0.0162711
"40037",-0.0162711
"40038",-0.0162711
"40039",-0.0162711
"40040",44.0695
"40041",106.277
"40042",147.448
"40043",172.727
"40044",121.476
"40045",100.699
"40046",166.476
"40047",129.038
"40048",53.1695
"40049",-0.0162711
"40050",-0.0162711
"40051",-0.0162711
"40052",-0.0162711
"40053",-0.0162711
"40054",-0.0162711
"40055",-0.0162711
"40056",-0.0162711
"40057",-0.0162711
"40058",-0.0162711
"40059",-0.0162711
"40060",-0.0162711
"40061",-0.0162711
"40062",-0.0162711
"40063",-0.0162711
"40064",41.4574
"40065",103.219
"40066",143.557
"40067",166.615
"40068",178.932
"40069",177.617
"40070",162.748
"40071",127.822
"40072",52.8066
"40073",-0.0162711
"40074",-0.0162711
"40075",-0.0162711
"40076",-0.0162711
"40077",-0.0162711
"40078",-0.0162711
"40079",-0.0162711
"40080",-0.0162711
"40081",-0.0162711
"40082",-0.0162711
"40083",-0.0162711
"40084",-0.0162711
"40085",-0.0162711
"40086",-0.0162711
"40087",-0.0162711
"40088",43.4689
"40089",103.013
"40090",140.203
"40091",163.144
"40092",175.303
"40093",175.37
"40094",161.142
"40095",125.9
"40096",52.4695
"40097",-0.0162711
"40098",-0.0162711
"40099",-0.0162711
"40100",-0.0162711
"40101",-0.0162711
"40102",-0.0162711
"40103",-0.0162711
"40104",-0.0162711
"40105",-0.0162711
"40106",-0.0162711
"40107",-0.0162711
"40108",-0.0162711
"40109",-0.0162711
"40110",-0.0162711
"40111",-0.0162711
"40112",46.7082
"40113",102.515
"40114",137.025
"40115",157.148
"40116",167.303
"40117",89.3294
"40118",34.5173
"40119",30.6872
"40120",28.2741
"40121",-0.0162711
"40122",-0.0162711
"40123",-0.0162711
"40124",-0.0162711
"40125",-0.0162711
"40126",-0.0162711
"40127",-0.0162711
"40128",-0.0162711
"40129",-0.0162711
"40130",-0.0162711
"40131",-0.0162711
"40132",-0.0162711
"40133",-0.0162711
"40134",-0.0162711
"40135",-0.0162711
"40136",47.9071
"40137",104.898
"40138",143.081
"40139",165.627
"40140",112.32
"40141",64.881
"40142",43.4844
"40143",34.5419
"40144",28.7013
"40145",-0.0162711
"40146",-0.0162711
"40147",-0.0162711
"40148",-0.0162711
"40149",-0.0162711
"40150",-0.0162711
"40151",-0.0162711
"40152",-0.0162711
"40153",-0.0162711
"40154",-0.0162711
"40155",-0.0162711
"40156",-0.0162711
"40157",-0.0162711
"40158",-0.0162711
"40159",-0.0162711
"40160",44.543
"40161",106.76
"40162",148.758
"40163",174.832
"40164",188.983
"40165",190.035
"40166",176.482
"40167",142.757
"40168",68.0068
"40169",-0.0162711
"40170",-0.0162711
"40171",-0.0162711
"40172",-0.0162711
"40173",-0.0162711
"40174",-0.0162711
"40175",-0.0162711
"40176",-0.0162711
"40177",-0.0162711
"40178",-0.0162711
"40179",-0.0162711
"40180",-0.0162711
"40181",-0.0162711
"40182",-0.0162711
"40183",-0.0162711
"40184",43.3513
"40185",105.448
"40186",145.353
"40187",169.655
"40188",75.8607
"40189",99.419
"40190",38.8289
"40191",29.0242
"40192",5.0247
"40193",-0.0162711
"40194",-0.0162711
"40195",-0.0162711
"40196",-0.0162711
"40197",-0.0162711
"40198",-0.0162711
"40199",-0.0162711
"40200",-0.0162711
"40201",-0.0162711
"40202",-0.0162711
"40203",-0.0162711
"40204",-0.0162711
"40205",-0.0162711
"40206",-0.0162711
"40207",-0.0162711
"40208",44.0043
"40209",106.229
"40210",146.998
"40211",172.052
"40212",128.205
"40213",104.692
"40214",77.4694
"40215",29.2393
"40216",63.4951
"40217",-0.0162711
"40218",-0.0162711
"40219",-0.0162711
"40220",-0.0162711
"40221",-0.0162711
"40222",-0.0162711
"40223",-0.0162711
"40224",-0.0162711
"40225",-0.0162711
"40226",-0.0162711
"40227",-0.0162711
"40228",-0.0162711
"40229",-0.0162711
"40230",-0.0162711
"40231",-0.0162711
"40232",43.1671
"40233",106.452
"40234",148.681
"40235",175.103
"40236",188.902
"40237",187.042
"40238",172.52
"40239",136.673
"40240",60.7994
"40241",-0.0162711
"40242",-0.0162711
"40243",-0.0162711
"40244",-0.0162711
"40245",-0.0162711
"40246",-0.0162711
"40247",-0.0162711
"40248",-0.0162711
"40249",-0.0162711
"40250",-0.0162711
"40251",-0.0162711
"40252",-0.0162711
"40253",-0.0162711
"40254",-0.0162711
"40255",-0.0162711
"40256",44.3461
"40257",107.461
"40258",149.402
"40259",174.988
"40260",189.818
"40261",191.278
"40262",178.091
"40263",144.882
"40264",71.7899
"40265",-0.0162711
"40266",-0.0162711
"40267",-0.0162711
"40268",-0.0162711
"40269",-0.0162711
"40270",-0.0162711
"40271",-0.0162711
"40272",-0.0162711
"40273",-0.0162711
"40274",-0.0162711
"40275",-0.0162711
"40276",-0.0162711
"40277",-0.0162711
"40278",-0.0162711
"40279",-0.0162711
"40280",43.2392
"40281",106.097
"40282",148.827
"40283",174.694
"40284",188.98
"40285",189.259
"40286",177.025
"40287",144.037
"40288",72.6314
"40289",-0.0162711
"40290",-0.0162711
"40291",-0.0162711
"40292",-0.0162711
"40293",-0.0162711
"40294",-0.0162711
"40295",-0.0162711
"40296",-0.0162711
"40297",-0.0162711
"40298",-0.0162711
"40299",-0.0162711
"40300",-0.0162711
"40301",-0.0162711
"40302",-0.0162711
"40303",-0.0162711
"40304",43.9535
"40305",106.786
"40306",148.837
"40307",174.706
"40308",189.351
"40309",190.793
"40310",178.706
"40311",146.26
"40312",74.2049
"40313",-0.0162711
"40314",-0.0162711
"40315",-0.0162711
"40316",-0.0162711
"40317",-0.0162711
"40318",-0.0162711
"40319",-0.0162711
"40320",-0.0162711
"40321",-0.0162711
"40322",-0.0162711
"40323",-0.0162711
"40324",-0.0162711
"40325",-0.0162711
"40326",-0.0162711
"40327",-0.0162711
"40328",44.3958
"40329",106.654
"40330",147.984
"40331",173.896
"40332",188.21
"40333",188.343
"40334",175.736
"40335",141.898
"40336",68.1554
"40337",-0.0162711
"40338",-0.0162711
"40339",-0.0162711
"40340",-0.0162711
"40341",-0.0162711
"40342",-0.0162711
"40343",-0.0162711
"40344",-0.0162711
"40345",-0.0162711
"40346",-0.0162711
"40347",-0.0162711
"40348",-0.0162711
"40349",-0.0162711
"40350",-0.0162711
"40351",-0.0162711
"40352",45.0796
"40353",107.015
"40354",147.548
"40355",173.041
"40356",185.88
"40357",184.687
"40358",170.481
"40359",136.461
"40360",63.0113
"40361",-0.0162711
"40362",-0.0162711
"40363",-0.0162711
"40364",-0.0162711
"40365",-0.0162711
"40366",-0.0162711
"40367",-0.0162711
"40368",-0.0162711
"40369",-0.0162711
"40370",-0.0162711
"40371",-0.0162711
"40372",-0.0162711
"40373",-0.0162711
"40374",-0.0162711
"40375",-0.0162711
"40376",43.8725
"40377",107.069
"40378",149.47
"40379",176.012
"40380",190.349
"40381",189.021
"40382",175.066
"40383",141.191
"40384",68.2337
"40385",-0.0162711
"40386",-0.0162711
"40387",-0.0162711
"40388",-0.0162711
"40389",-0.0162711
"40390",-0.0162711
"40391",-0.0162711
"40392",-0.0162711
"40393",-0.0162711
"40394",-0.0162711
"40395",-0.0162711
"40396",-0.0162711
"40397",-0.0162711
"40398",-0.0162711
"40399",-0.0162711
"40400",44.2115
"40401",107.385
"40402",149.88
"40403",176.48
"40404",190.99
"40405",189.252
"40406",174.713
"40407",138.421
"40408",62.8846
"40409",-0.0162711
"40410",-0.0162711
"40411",-0.0162711
"40412",-0.0162711
"40413",-0.0162711
"40414",-0.0162711
"40415",-0.0162711
"40416",-0.0162711
"40417",-0.0162711
"40418",-0.0162711
"40419",-0.0162711
"40420",-0.0162711
"40421",-0.0162711
"40422",-0.0162711
"40423",-0.0162711
"40424",45.6995
"40425",107.392
"40426",147.188
"40427",170.931
"40428",183.739
"40429",184.353
"40430",171.708
"40431",138.253
"40432",64.5187
"40433",-0.0162711
"40434",-0.0162711
"40435",-0.0162711
"40436",-0.0162711
"40437",-0.0162711
"40438",-0.0162711
"40439",-0.0162711
"40440",-0.0162711
"40441",-0.0162711
"40442",-0.0162711
"40443",-0.0162711
"40444",-0.0162711
"40445",-0.0162711
"40446",-0.0162711
"40447",-0.0162711
"40448",45.1983
"40449",106.188
"40450",144.905
"40451",168.349
"40452",180.182
"40453",177.182
"40454",161.447
"40455",123.872
"40456",48.3514
"40457",-0.0162711
"40458",-0.0162711
"40459",-0.0162711
"40460",-0.0162711
"40461",-0.0162711
"40462",-0.0162711
"40463",-0.0162711
"40464",-0.0162711
"40465",-0.0162711
"40466",-0.0162711
"40467",-0.0162711
"40468",-0.0162711
"40469",-0.0162711
"40470",-0.0162711
"40471",-0.0162711
"40472",49.4885
"40473",107.26
"40474",145.489
"40475",167.849
"40476",179.612
"40477",175.727
"40478",65.9948
"40479",14.3934
"40480",10.9164
"40481",-0.0162711
"40482",-0.0162711
"40483",-0.0162711
"40484",-0.0162711
"40485",-0.0162711
"40486",-0.0162711
"40487",-0.0162711
"40488",-0.0162711
"40489",-0.0162711
"40490",-0.0162711
"40491",-0.0162711
"40492",-0.0162711
"40493",-0.0162711
"40494",-0.0162711
"40495",-0.0162711
"40496",46.4271
"40497",109.375
"40498",152.187
"40499",179.538
"40500",194.706
"40501",193.422
"40502",178.692
"40503",142.984
"40504",67.2249
"40505",-0.0162711
"40506",-0.0162711
"40507",-0.0162711
"40508",-0.0162711
"40509",-0.0162711
"40510",-0.0162711
"40511",-0.0162711
"40512",-0.0162711
"40513",-0.0162711
"40514",-0.0162711
"40515",-0.0162711
"40516",-0.0162711
"40517",-0.0162711
"40518",-0.0162711
"40519",-0.0162711
"40520",45.2864
"40521",108.116
"40522",150.728
"40523",176.47
"40524",190.453
"40525",188.387
"40526",172.047
"40527",132.612
"40528",55.805
"40529",-0.0162711
"40530",-0.0162711
"40531",-0.0162711
"40532",-0.0162711
"40533",-0.0162711
"40534",-0.0162711
"40535",-0.0162711
"40536",-0.0162711
"40537",-0.0162711
"40538",-0.0162711
"40539",-0.0162711
"40540",-0.0162711
"40541",-0.0162711
"40542",-0.0162711
"40543",-0.0162711
"40544",46.5898
"40545",108.261
"40546",148.991
"40547",174.268
"40548",187.867
"40549",186.522
"40550",172.603
"40551",137.975
"40552",63.769
"40553",-0.0162711
"40554",-0.0162711
"40555",-0.0162711
"40556",-0.0162711
"40557",-0.0162711
"40558",-0.0162711
"40559",-0.0162711
"40560",-0.0162711
"40561",-0.0162711
"40562",-0.0162711
"40563",-0.0162711
"40564",-0.0162711
"40565",-0.0162711
"40566",-0.0162711
"40567",-0.0162711
"40568",46.4791
"40569",107.028
"40570",145.695
"40571",167.791
"40572",178.847
"40573",171.964
"40574",155.327
"40575",117.386
"40576",13.3173
"40577",-0.0162711
"40578",-0.0162711
"40579",-0.0162711
"40580",-0.0162711
"40581",-0.0162711
"40582",-0.0162711
"40583",-0.0162711
"40584",-0.0162711
"40585",-0.0162711
"40586",-0.0162711
"40587",-0.0162711
"40588",-0.0162711
"40589",-0.0162711
"40590",-0.0162711
"40591",-0.0162711
"40592",50.9848
"40593",105.782
"40594",142.322
"40595",165.639
"40596",175.867
"40597",118.984
"40598",153.199
"40599",111.025
"40600",11.116
"40601",-0.0162711
"40602",-0.0162711
"40603",-0.0162711
"40604",-0.0162711
"40605",-0.0162711
"40606",-0.0162711
"40607",-0.0162711
"40608",-0.0162711
"40609",-0.0162711
"40610",-0.0162711
"40611",-0.0162711
"40612",-0.0162711
"40613",-0.0162711
"40614",-0.0162711
"40615",-0.0162711
"40616",51.3959
"40617",108.996
"40618",148.26
"40619",172.49
"40620",183.894
"40621",101.272
"40622",86.8905
"40623",112.598
"40624",10.8081
"40625",-0.0162711
"40626",-0.0162711
"40627",-0.0162711
"40628",-0.0162711
"40629",-0.0162711
"40630",-0.0162711
"40631",-0.0162711
"40632",-0.0162711
"40633",-0.0162711
"40634",-0.0162711
"40635",-0.0162711
"40636",-0.0162711
"40637",-0.0162711
"40638",-0.0162711
"40639",-0.0162711
"40640",49.0981
"40641",110.385
"40642",150.993
"40643",175.218
"40644",185.874
"40645",178.839
"40646",156.669
"40647",109.53
"40648",32.7779
"40649",-0.0162711
"40650",-0.0162711
"40651",-0.0162711
"40652",-0.0162711
"40653",-0.0162711
"40654",-0.0162711
"40655",-0.0162711
"40656",-0.0162711
"40657",-0.0162711
"40658",-0.0162711
"40659",-0.0162711
"40660",-0.0162711
"40661",-0.0162711
"40662",-0.0162711
"40663",-0.0162711
"40664",47.671
"40665",110.565
"40666",152.802
"40667",177.943
"40668",191.102
"40669",187.221
"40670",168.968
"40671",128.012
"40672",49.6782
"40673",-0.0162711
"40674",-0.0162711
"40675",-0.0162711
"40676",-0.0162711
"40677",-0.0162711
"40678",-0.0162711
"40679",-0.0162711
"40680",-0.0162711
"40681",-0.0162711
"40682",-0.0162711
"40683",-0.0162711
"40684",-0.0162711
"40685",-0.0162711
"40686",-0.0162711
"40687",-0.0162711
"40688",47.3853
"40689",110.388
"40690",153.359
"40691",178.956
"40692",192.697
"40693",190.072
"40694",173.478
"40695",134.066
"40696",56.5774
"40697",-0.0162711
"40698",-0.0162711
"40699",-0.0162711
"40700",-0.0162711
"40701",-0.0162711
"40702",-0.0162711
"40703",-0.0162711
"40704",-0.0162711
"40705",-0.0162711
"40706",-0.0162711
"40707",-0.0162711
"40708",-0.0162711
"40709",-0.0162711
"40710",-0.0162711
"40711",-0.0162711
"40712",48.6117
"40713",111.195
"40714",152.535
"40715",178.23
"40716",191.547
"40717",190.342
"40718",176.467
"40719",142.184
"40720",67.1081
"40721",-0.0162711
"40722",-0.0162711
"40723",-0.0162711
"40724",-0.0162711
"40725",-0.0162711
"40726",-0.0162711
"40727",-0.0162711
"40728",-0.0162711
"40729",-0.0162711
"40730",-0.0162711
"40731",-0.0162711
"40732",-0.0162711
"40733",-0.0162711
"40734",-0.0162711
"40735",-0.0162711
"40736",48.9575
"40737",109.872
"40738",148.955
"40739",171.708
"40740",184.047
"40741",85.7189
"40742",62.913
"40743",34.7222
"40744",11.742
"40745",-0.0162711
"40746",-0.0162711
"40747",-0.0162711
"40748",-0.0162711
"40749",-0.0162711
"40750",-0.0162711
"40751",-0.0162711
"40752",-0.0162711
"40753",-0.0162711
"40754",-0.0162711
"40755",-0.0162711
"40756",-0.0162711
"40757",-0.0162711
"40758",-0.0162711
"40759",-0.0162711
"40760",50.0601
"40761",111.031
"40762",151.051
"40763",174.885
"40764",186.803
"40765",181.214
"40766",165.027
"40767",126.62
"40768",50.2582
"40769",-0.0162711
"40770",-0.0162711
"40771",-0.0162711
"40772",-0.0162711
"40773",-0.0162711
"40774",-0.0162711
"40775",-0.0162711
"40776",-0.0162711
"40777",-0.0162711
"40778",-0.0162711
"40779",-0.0162711
"40780",-0.0162711
"40781",-0.0162711
"40782",-0.0162711
"40783",-0.0162711
"40784",50.9225
"40785",110.607
"40786",149.194
"40787",171.247
"40788",182.317
"40789",172.956
"40790",152.974
"40791",110.377
"40792",35.3645
"40793",-0.0162711
"40794",-0.0162711
"40795",-0.0162711
"40796",-0.0162711
"40797",-0.0162711
"40798",-0.0162711
"40799",-0.0162711
"40800",-0.0162711
"40801",-0.0162711
"40802",-0.0162711
"40803",-0.0162711
"40804",-0.0162711
"40805",-0.0162711
"40806",-0.0162711
"40807",-0.0162711
"40808",58.5627
"40809",112.912
"40810",147.881
"40811",167.442
"40812",175.491
"40813",170.317
"40814",150.258
"40815",107.024
"40816",10.2023
"40817",-0.0162711
"40818",-0.0162711
"40819",-0.0162711
"40820",-0.0162711
"40821",-0.0162711
"40822",-0.0162711
"40823",-0.0162711
"40824",-0.0162711
"40825",-0.0162711
"40826",-0.0162711
"40827",-0.0162711
"40828",-0.0162711
"40829",-0.0162711
"40830",-0.0162711
"40831",-0.0162711
"40832",56.0489
"40833",110.762
"40834",146.266
"40835",167.227
"40836",176.376
"40837",169.807
"40838",150.287
"40839",30.6625
"40840",10.3257
"40841",-0.0162711
"40842",-0.0162711
"40843",-0.0162711
"40844",-0.0162711
"40845",-0.0162711
"40846",-0.0162711
"40847",-0.0162711
"40848",-0.0162711
"40849",-0.0162711
"40850",-0.0162711
"40851",-0.0162711
"40852",-0.0162711
"40853",-0.0162711
"40854",-0.0162711
"40855",-0.0162711
"40856",55.8011
"40857",113.099
"40858",151.223
"40859",173.534
"40860",182.775
"40861",178.682
"40862",155.837
"40863",20.2564
"40864",9.81599
"40865",-0.0162711
"40866",-0.0162711
"40867",-0.0162711
"40868",-0.0162711
"40869",-0.0162711
"40870",-0.0162711
"40871",-0.0162711
"40872",-0.0162711
"40873",-0.0162711
"40874",-0.0162711
"40875",-0.0162711
"40876",-0.0162711
"40877",-0.0162711
"40878",-0.0162711
"40879",-0.0162711
"40880",51.314
"40881",111.886
"40882",151.612
"40883",175.405
"40884",187.83
"40885",181.646
"40886",91.1654
"40887",33.2719
"40888",11.4562
"40889",-0.0162711
"40890",-0.0162711
"40891",-0.0162711
"40892",-0.0162711
"40893",-0.0162711
"40894",-0.0162711
"40895",-0.0162711
"40896",-0.0162711
"40897",-0.0162711
"40898",-0.0162711
"40899",-0.0162711
"40900",-0.0162711
"40901",-0.0162711
"40902",-0.0162711
"40903",-0.0162711
"40904",52.7833
"40905",112.469
"40906",150.914
"40907",172.955
"40908",183.861
"40909",96.7792
"40910",163.167
"40911",123.066
"40912",45.362
"40913",-0.0162711
"40914",-0.0162711
"40915",-0.0162711
"40916",-0.0162711
"40917",-0.0162711
"40918",-0.0162711
"40919",-0.0162711
"40920",-0.0162711
"40921",-0.0162711
"40922",-0.0162711
"40923",-0.0162711
"40924",-0.0162711
"40925",-0.0162711
"40926",-0.0162711
"40927",-0.0162711
"40928",56.2345
"40929",113.685
"40930",151.494
"40931",173.211
"40932",182.903
"40933",180.388
"40934",162.231
"40935",121.054
"40936",44.4205
"40937",-0.0162711
"40938",-0.0162711
"40939",-0.0162711
"40940",-0.0162711
"40941",-0.0162711
"40942",-0.0162711
"40943",-0.0162711
"40944",-0.0162711
"40945",-0.0162711
"40946",-0.0162711
"40947",-0.0162711
"40948",-0.0162711
"40949",-0.0162711
"40950",-0.0162711
"40951",-0.0162711
"40952",51.9411
"40953",112.453
"40954",152.756
"40955",177.276
"40956",189.202
"40957",182.914
"40958",163.776
"40959",123.066
"40960",46.0416
"40961",-0.0162711
"40962",-0.0162711
"40963",-0.0162711
"40964",-0.0162711
"40965",-0.0162711
"40966",-0.0162711
"40967",-0.0162711
"40968",-0.0162711
"40969",-0.0162711
"40970",-0.0162711
"40971",-0.0162711
"40972",-0.0162711
"40973",-0.0162711
"40974",-0.0162711
"40975",-0.0162711
"40976",49.5547
"40977",112.266
"40978",155.321
"40979",181.784
"40980",195.524
"40981",188.621
"40982",167.545
"40983",126.461
"40984",9.95076
"40985",-0.0162711
"40986",-0.0162711
"40987",-0.0162711
"40988",-0.0162711
"40989",-0.0162711
"40990",-0.0162711
"40991",-0.0162711
"40992",-0.0162711
"40993",-0.0162711
"40994",-0.0162711
"40995",-0.0162711
"40996",-0.0162711
"40997",-0.0162711
"40998",-0.0162711
"40999",-0.0162711
"41000",50.3894
"41001",112.533
"41002",154.772
"41003",180.698
"41004",193.713
"41005",194.647
"41006",180.311
"41007",36.5643
"41008",7.3693
"41009",-0.0162711
"41010",-0.0162711
"41011",-0.0162711
"41012",-0.0162711
"41013",-0.0162711
"41014",-0.0162711
"41015",-0.0162711
"41016",-0.0162711
"41017",-0.0162711
"41018",-0.0162711
"41019",-0.0162711
"41020",-0.0162711
"41021",-0.0162711
"41022",-0.0162711
"41023",-0.0162711
"41024",50.7749
"41025",113.02
"41026",154.745
"41027",180.298
"41028",192.962
"41029",191.913
"41030",175.653
"41031",137.979
"41032",60.9432
"41033",-0.0162711
"41034",-0.0162711
"41035",-0.0162711
"41036",-0.0162711
"41037",-0.0162711
"41038",-0.0162711
"41039",-0.0162711
"41040",-0.0162711
"41041",-0.0162711
"41042",-0.0162711
"41043",-0.0162711
"41044",-0.0162711
"41045",-0.0162711
"41046",-0.0162711
"41047",-0.0162711
"41048",53.9
"41049",113.831
"41050",152.623
"41051",175.768
"41052",186.24
"41053",180.981
"41054",162.612
"41055",122.865
"41056",45.2092
"41057",-0.0162711
"41058",-0.0162711
"41059",-0.0162711
"41060",-0.0162711
"41061",-0.0162711
"41062",-0.0162711
"41063",-0.0162711
"41064",-0.0162711
"41065",-0.0162711
"41066",-0.0162711
"41067",-0.0162711
"41068",-0.0162711
"41069",-0.0162711
"41070",-0.0162711
"41071",-0.0162711
"41072",77.1046
"41073",113.843
"41074",151.982
"41075",174.464
"41076",183.524
"41077",177.495
"41078",157.627
"41079",115.766
"41080",37.8142
"41081",-0.0162711
"41082",-0.0162711
"41083",-0.0162711
"41084",-0.0162711
"41085",-0.0162711
"41086",-0.0162711
"41087",-0.0162711
"41088",-0.0162711
"41089",-0.0162711
"41090",-0.0162711
"41091",-0.0162711
"41092",-0.0162711
"41093",-0.0162711
"41094",-0.0162711
"41095",-0.0162711
"41096",57.0224
"41097",113.206
"41098",150.854
"41099",172.375
"41100",180.525
"41101",27.5541
"41102",63.4849
"41103",35.1642
"41104",8.88741
"41105",-0.0162711
"41106",-0.0162711
"41107",-0.0162711
"41108",-0.0162711
"41109",-0.0162711
"41110",-0.0162711
"41111",-0.0162711
"41112",-0.0162711
"41113",-0.0162711
"41114",-0.0162711
"41115",-0.0162711
"41116",-0.0162711
"41117",-0.0162711
"41118",-0.0162711
"41119",-0.0162711
"41120",54.4258
"41121",113.568
"41122",136.699
"41123",140.315
"41124",192.771
"41125",186.173
